schema_version,operation,metric_unit,k,r,profile,method,wire_scope,confidence,transform_side,candidate_transform_side,parent_size,candidate_size,transmitted_size,padded_coordinates,shortened_coordinates,punctured_coordinates,parent_inflation,parent_field,candidate_field,padding_forces_gf16,gf8_boundary_rescue_candidate,butterfly_equivalents,xor_byte_ops,fixed_multiplications,load_byte_ops,store_byte_ops,temporary_shard_slots,irregular_boundary_ops,transform_passes,copied_shard_bytes,zero_filled_shard_bytes,symbolic_score,gain_vs_padded
leopard2-c0-v2,systematic_encode,per_payload_byte,127,15,legacy_high_v1,binary_dyadic_exact,new_exact_profile,heuristic_optimistic_cross_block,16,15,256,142,142,114,113,1,1.802816901,gf8,gf8,false,false,170,910,620,1637,1067,15,30,90,157,0,4974,0.617008444
leopard2-c0-v2,systematic_encode,per_payload_byte,127,15,legacy_high_v1,full_block_tail_exact,new_exact_profile,heuristic_conservative_dense_join,16,15,256,142,142,114,113,1,1.802816901,gf8,gf8,false,false,120,1340,1170,2667,1147,15,20,50,157,0,7574,0.405202007
leopard2-c0-v2,systematic_encode,per_payload_byte,127,15,legacy_high_v1,direct_matrix_exact,new_exact_profile,exact_dense_generator_arithmetic,16,15,256,142,142,114,113,1,1.802816901,gf8,gf8,false,false,0,1890,1905,1905,15,1,0,1,0,0,7620,0.402755906
leopard2-c0-v2,systematic_encode,per_payload_byte,127,15,legacy_high_v1,subproduct_tree_exact,new_exact_profile,asymptotic_generic_polynomial_proxy,16,15,256,142,142,114,113,1,1.802816901,gf8,gf8,false,false,27264,27264,27264,54528,27264,568,8,24,0,0,163616,0.018757334
leopard2-c0-v2,systematic_encode,per_payload_byte,127,15,low_v1,padded_dyadic_parent,parent_preserving,exact_structural_radix2_dag,128,128,256,256,142,114,1,113,1.802816901,gf8,gf8,false,false,896,1792,896,2062,2063,256,0,14,270,1,7709,1.0
leopard2-c0-v2,systematic_encode,per_payload_byte,127,15,low_v1,prefix_pruned_parent,parent_preserving,exact_structural_radix2_dag,128,128,256,256,142,114,1,113,1.802816901,gf8,gf8,false,false,896,1792,896,2062,2062,256,1,14,270,0,7712,0.999610996
leopard2-c0-v2,systematic_encode,per_payload_byte,127,15,low_v1,dependency_pruned_parent,parent_preserving,exact_structural_radix2_dag,128,128,256,256,142,114,1,113,1.802816901,gf8,gf8,false,false,809,1618,809,1888,1888,256,2,14,270,0,7020,1.098148148
leopard2-c0-v2,systematic_encode,per_payload_byte,127,15,low_v1,recursive_truncated_parent,parent_preserving,exact_arithmetic_lower_bound_scratch,128,128,256,256,142,114,1,113,1.802816901,gf8,gf8,false,false,809,1618,809,1888,1888,128,14,14,270,0,7068,1.090690436
leopard2-c0-v2,systematic_encode,per_payload_byte,127,15,low_v1,binary_dyadic_exact,new_exact_profile,heuristic_optimistic_cross_block,128,127,256,142,142,114,1,113,1.802816901,gf8,gf8,false,false,642,2808,2166,4601,3077,127,12,54,269,0,14866,0.518565855
leopard2-c0-v2,systematic_encode,per_payload_byte,127,15,low_v1,full_block_tail_exact,new_exact_profile,heuristic_conservative_dense_join,128,127,256,142,142,114,1,113,1.802816901,gf8,gf8,false,false,384,16644,16386,32915,9227,127,4,16,269,0,91574,0.084183283
leopard2-c0-v2,systematic_encode,per_payload_byte,127,15,low_v1,direct_matrix_exact,new_exact_profile,exact_dense_generator_arithmetic,128,127,256,142,142,114,1,113,1.802816901,gf8,gf8,false,false,0,1890,1905,1905,15,1,0,1,0,0,7620,1.01167979
leopard2-c0-v2,systematic_encode,per_payload_byte,127,15,low_v1,subproduct_tree_exact,new_exact_profile,asymptotic_generic_polynomial_proxy,128,127,256,142,142,114,1,113,1.802816901,gf8,gf8,false,false,27264,27264,27264,54528,27264,568,8,24,0,0,163616,0.047116419
leopard2-c0-v2,systematic_encode,per_payload_byte,127,17,legacy_high_v1,padded_dyadic_parent,parent_preserving,exact_structural_radix2_dag,32,32,256,256,144,112,97,15,1.777777778,gf8,gf8,false,false,400,896,400,1168,1073,64,0,25,176,1,3937,1.0
leopard2-c0-v2,systematic_encode,per_payload_byte,127,17,legacy_high_v1,prefix_pruned_parent,parent_preserving,exact_structural_radix2_dag,32,32,256,256,144,112,97,15,1.777777778,gf8,gf8,false,false,400,896,400,1168,1072,64,1,25,176,0,3940,0.999238579
leopard2-c0-v2,systematic_encode,per_payload_byte,127,17,legacy_high_v1,dependency_pruned_parent,parent_preserving,exact_structural_radix2_dag,32,32,256,256,144,112,97,15,1.777777778,gf8,gf8,false,false,400,896,400,1168,1072,64,2,25,176,0,3944,0.998225152
leopard2-c0-v2,systematic_encode,per_payload_byte,127,17,legacy_high_v1,recursive_truncated_parent,parent_preserving,exact_arithmetic_lower_bound_scratch,32,32,256,256,144,112,97,15,1.777777778,gf8,gf8,false,false,400,896,400,1168,1072,32,10,25,176,0,3976,0.990191147
leopard2-c0-v2,systematic_encode,per_payload_byte,127,17,legacy_high_v1,binary_dyadic_exact,new_exact_profile,heuristic_optimistic_cross_block,32,17,256,144,144,112,97,15,1.777777778,gf8,gf8,false,false,288,848,441,1281,1009,17,9,45,161,0,4056,0.97066075
leopard2-c0-v2,systematic_encode,per_payload_byte,127,17,legacy_high_v1,full_block_tail_exact,new_exact_profile,heuristic_conservative_dense_join,32,17,256,144,144,112,97,15,1.777777778,gf8,gf8,false,false,288,839,441,1272,1009,17,18,54,161,0,4074,0.966372116
leopard2-c0-v2,systematic_encode,per_payload_byte,127,17,legacy_high_v1,direct_matrix_exact,new_exact_profile,exact_dense_generator_arithmetic,32,17,256,144,144,112,97,15,1.777777778,gf8,gf8,false,false,0,2142,2159,2159,17,1,0,1,0,0,8636,0.455882353
leopard2-c0-v2,systematic_encode,per_payload_byte,127,17,legacy_high_v1,subproduct_tree_exact,new_exact_profile,asymptotic_generic_polynomial_proxy,32,17,256,144,144,112,97,15,1.777777778,gf8,gf8,false,false,27648,27648,27648,55296,27648,576,8,24,0,0,165920,0.023728303
leopard2-c0-v2,systematic_encode,per_payload_byte,127,17,low_v1,padded_dyadic_parent,parent_preserving,exact_structural_radix2_dag,128,128,256,256,144,112,1,111,1.777777778,gf8,gf8,false,false,896,1792,896,2064,2065,256,0,14,272,1,7713,1.0
leopard2-c0-v2,systematic_encode,per_payload_byte,127,17,low_v1,prefix_pruned_parent,parent_preserving,exact_structural_radix2_dag,128,128,256,256,144,112,1,111,1.777777778,gf8,gf8,false,false,896,1792,896,2064,2064,256,1,14,272,0,7716,0.999611198
leopard2-c0-v2,systematic_encode,per_payload_byte,127,17,low_v1,dependency_pruned_parent,parent_preserving,exact_structural_radix2_dag,128,128,256,256,144,112,1,111,1.777777778,gf8,gf8,false,false,819,1638,819,1910,1910,256,2,14,272,0,7104,1.085726351
leopard2-c0-v2,systematic_encode,per_payload_byte,127,17,low_v1,recursive_truncated_parent,parent_preserving,exact_arithmetic_lower_bound_scratch,128,128,256,256,144,112,1,111,1.777777778,gf8,gf8,false,false,819,1638,819,1910,1910,128,14,14,272,0,7152,1.078439597
leopard2-c0-v2,systematic_encode,per_payload_byte,127,17,low_v1,binary_dyadic_exact,new_exact_profile,heuristic_optimistic_cross_block,128,127,256,144,144,112,1,111,1.777777778,gf8,gf8,false,false,642,2808,2166,4603,3079,127,12,54,271,0,14870,0.51869536
leopard2-c0-v2,systematic_encode,per_payload_byte,127,17,low_v1,full_block_tail_exact,new_exact_profile,heuristic_conservative_dense_join,128,127,256,144,144,112,1,111,1.777777778,gf8,gf8,false,false,384,16644,16386,32917,9229,127,4,16,271,0,91578,0.084223285
leopard2-c0-v2,systematic_encode,per_payload_byte,127,17,low_v1,direct_matrix_exact,new_exact_profile,exact_dense_generator_arithmetic,128,127,256,144,144,112,1,111,1.777777778,gf8,gf8,false,false,0,2142,2159,2159,17,1,0,1,0,0,8636,0.893121816
leopard2-c0-v2,systematic_encode,per_payload_byte,127,17,low_v1,subproduct_tree_exact,new_exact_profile,asymptotic_generic_polynomial_proxy,128,127,256,144,144,112,1,111,1.777777778,gf8,gf8,false,false,27648,27648,27648,55296,27648,576,8,24,0,0,165920,0.046486258
leopard2-c0-v2,systematic_encode,per_payload_byte,127,31,legacy_high_v1,padded_dyadic_parent,parent_preserving,exact_structural_radix2_dag,32,32,256,256,158,98,97,1,1.620253165,gf8,gf8,false,false,400,896,400,1182,1087,64,0,25,190,1,3965,1.0
leopard2-c0-v2,systematic_encode,per_payload_byte,127,31,legacy_high_v1,prefix_pruned_parent,parent_preserving,exact_structural_radix2_dag,32,32,256,256,158,98,97,1,1.620253165,gf8,gf8,false,false,400,896,400,1182,1086,64,1,25,190,0,3968,0.999243952
leopard2-c0-v2,systematic_encode,per_payload_byte,127,31,legacy_high_v1,dependency_pruned_parent,parent_preserving,exact_structural_radix2_dag,32,32,256,256,158,98,97,1,1.620253165,gf8,gf8,false,false,400,896,400,1182,1086,64,2,25,190,0,3972,0.998237664
leopard2-c0-v2,systematic_encode,per_payload_byte,127,31,legacy_high_v1,recursive_truncated_parent,parent_preserving,exact_arithmetic_lower_bound_scratch,32,32,256,256,158,98,97,1,1.620253165,gf8,gf8,false,false,400,896,400,1182,1086,32,10,25,190,0,4004,0.99025974
leopard2-c0-v2,systematic_encode,per_payload_byte,127,31,legacy_high_v1,binary_dyadic_exact,new_exact_profile,heuristic_optimistic_cross_block,32,31,256,158,158,98,97,1,1.620253165,gf8,gf8,false,false,294,1456,1038,2513,1645,31,24,84,189,0,7786,0.509247367
leopard2-c0-v2,systematic_encode,per_payload_byte,127,31,legacy_high_v1,full_block_tail_exact,new_exact_profile,heuristic_conservative_dense_join,32,31,256,158,158,98,97,1,1.620253165,gf8,gf8,false,false,192,3208,2982,6311,2227,31,12,36,189,0,17758,0.223279649
leopard2-c0-v2,systematic_encode,per_payload_byte,127,31,legacy_high_v1,direct_matrix_exact,new_exact_profile,exact_dense_generator_arithmetic,32,31,256,158,158,98,97,1,1.620253165,gf8,gf8,false,false,0,3906,3937,3937,31,1,0,1,0,0,15748,0.251778004
leopard2-c0-v2,systematic_encode,per_payload_byte,127,31,legacy_high_v1,subproduct_tree_exact,new_exact_profile,asymptotic_generic_polynomial_proxy,32,31,256,158,158,98,97,1,1.620253165,gf8,gf8,false,false,30336,30336,30336,60672,30336,632,8,24,0,0,182048,0.02177997
leopard2-c0-v2,systematic_encode,per_payload_byte,127,31,low_v1,padded_dyadic_parent,parent_preserving,exact_structural_radix2_dag,128,128,256,256,158,98,1,97,1.620253165,gf8,gf8,false,false,896,1792,896,2078,2079,256,0,14,286,1,7741,1.0
leopard2-c0-v2,systematic_encode,per_payload_byte,127,31,low_v1,prefix_pruned_parent,parent_preserving,exact_structural_radix2_dag,128,128,256,256,158,98,1,97,1.620253165,gf8,gf8,false,false,896,1792,896,2078,2078,256,1,14,286,0,7744,0.999612603
leopard2-c0-v2,systematic_encode,per_payload_byte,127,31,low_v1,dependency_pruned_parent,parent_preserving,exact_structural_radix2_dag,128,128,256,256,158,98,1,97,1.620253165,gf8,gf8,false,false,861,1722,861,2008,2008,256,2,14,286,0,7468,1.036555972
leopard2-c0-v2,systematic_encode,per_payload_byte,127,31,low_v1,recursive_truncated_parent,parent_preserving,exact_arithmetic_lower_bound_scratch,128,128,256,256,158,98,1,97,1.620253165,gf8,gf8,false,false,861,1722,861,2008,2008,128,14,14,286,0,7516,1.029936136
leopard2-c0-v2,systematic_encode,per_payload_byte,127,31,low_v1,binary_dyadic_exact,new_exact_profile,heuristic_optimistic_cross_block,128,127,256,158,158,98,1,97,1.620253165,gf8,gf8,false,false,642,2808,2166,4617,3093,127,12,54,285,0,14898,0.519599946
leopard2-c0-v2,systematic_encode,per_payload_byte,127,31,low_v1,full_block_tail_exact,new_exact_profile,heuristic_conservative_dense_join,128,127,256,158,158,98,1,97,1.620253165,gf8,gf8,false,false,384,16644,16386,32931,9243,127,4,16,285,0,91606,0.084503198
leopard2-c0-v2,systematic_encode,per_payload_byte,127,31,low_v1,direct_matrix_exact,new_exact_profile,exact_dense_generator_arithmetic,128,127,256,158,158,98,1,97,1.620253165,gf8,gf8,false,false,0,3906,3937,3937,31,1,0,1,0,0,15748,0.491554483
leopard2-c0-v2,systematic_encode,per_payload_byte,127,31,low_v1,subproduct_tree_exact,new_exact_profile,asymptotic_generic_polynomial_proxy,128,127,256,158,158,98,1,97,1.620253165,gf8,gf8,false,false,30336,30336,30336,60672,30336,632,8,24,0,0,182048,0.042521753
leopard2-c0-v2,systematic_encode,per_payload_byte,127,33,legacy_high_v1,padded_dyadic_parent,parent_preserving,exact_structural_radix2_dag,64,64,256,256,160,96,65,31,1.6,gf8,gf8,false,false,576,1216,576,1504,1441,128,0,18,224,1,5313,1.0
leopard2-c0-v2,systematic_encode,per_payload_byte,127,33,legacy_high_v1,prefix_pruned_parent,parent_preserving,exact_structural_radix2_dag,64,64,256,256,160,96,65,31,1.6,gf8,gf8,false,false,576,1216,576,1504,1440,128,1,18,224,0,5316,0.999435666
leopard2-c0-v2,systematic_encode,per_payload_byte,127,33,legacy_high_v1,dependency_pruned_parent,parent_preserving,exact_structural_radix2_dag,64,64,256,256,160,96,65,31,1.6,gf8,gf8,false,false,576,1216,576,1504,1440,128,2,18,224,0,5320,0.998684211
leopard2-c0-v2,systematic_encode,per_payload_byte,127,33,legacy_high_v1,recursive_truncated_parent,parent_preserving,exact_arithmetic_lower_bound_scratch,64,64,256,256,160,96,65,31,1.6,gf8,gf8,false,false,576,1216,576,1504,1440,64,12,18,224,0,5360,0.991231343
leopard2-c0-v2,systematic_encode,per_payload_byte,127,33,legacy_high_v1,binary_dyadic_exact,new_exact_profile,heuristic_optimistic_cross_block,64,33,256,160,160,96,65,31,1.6,gf8,gf8,false,false,400,1064,565,1521,1257,33,5,30,193,0,4992,1.064302885
leopard2-c0-v2,systematic_encode,per_payload_byte,127,33,legacy_high_v1,full_block_tail_exact,new_exact_profile,heuristic_conservative_dense_join,64,33,256,160,160,96,65,31,1.6,gf8,gf8,false,false,400,1059,565,1516,1257,33,10,35,193,0,5002,1.06217513
leopard2-c0-v2,systematic_encode,per_payload_byte,127,33,legacy_high_v1,direct_matrix_exact,new_exact_profile,exact_dense_generator_arithmetic,64,33,256,160,160,96,65,31,1.6,gf8,gf8,false,false,0,4158,4191,4191,33,1,0,1,0,0,16764,0.316929134
leopard2-c0-v2,systematic_encode,per_payload_byte,127,33,legacy_high_v1,subproduct_tree_exact,new_exact_profile,asymptotic_generic_polynomial_proxy,64,33,256,160,160,96,65,31,1.6,gf8,gf8,false,false,30720,30720,30720,61440,30720,640,8,24,0,0,184352,0.028819866
leopard2-c0-v2,systematic_encode,per_payload_byte,127,33,low_v1,padded_dyadic_parent,parent_preserving,exact_structural_radix2_dag,128,128,256,256,160,96,1,95,1.6,gf8,gf8,false,false,896,1792,896,2080,2081,256,0,14,288,1,7745,1.0
leopard2-c0-v2,systematic_encode,per_payload_byte,127,33,low_v1,prefix_pruned_parent,parent_preserving,exact_structural_radix2_dag,128,128,256,256,160,96,1,95,1.6,gf8,gf8,false,false,896,1792,896,2080,2080,256,1,14,288,0,7748,0.999612803
leopard2-c0-v2,systematic_encode,per_payload_byte,127,33,low_v1,dependency_pruned_parent,parent_preserving,exact_structural_radix2_dag,128,128,256,256,160,96,1,95,1.6,gf8,gf8,false,false,865,1730,865,2018,2018,256,2,14,288,0,7504,1.032116205
leopard2-c0-v2,systematic_encode,per_payload_byte,127,33,low_v1,recursive_truncated_parent,parent_preserving,exact_arithmetic_lower_bound_scratch,128,128,256,256,160,96,1,95,1.6,gf8,gf8,false,false,865,1730,865,2018,2018,128,14,14,288,0,7552,1.025556144
leopard2-c0-v2,systematic_encode,per_payload_byte,127,33,low_v1,binary_dyadic_exact,new_exact_profile,heuristic_optimistic_cross_block,128,127,256,160,160,96,1,95,1.6,gf8,gf8,false,false,642,2808,2166,4619,3095,127,12,54,287,0,14902,0.519728895
leopard2-c0-v2,systematic_encode,per_payload_byte,127,33,low_v1,full_block_tail_exact,new_exact_profile,heuristic_conservative_dense_join,128,127,256,160,160,96,1,95,1.6,gf8,gf8,false,false,384,16644,16386,32933,9245,127,4,16,287,0,91610,0.084543172
leopard2-c0-v2,systematic_encode,per_payload_byte,127,33,low_v1,direct_matrix_exact,new_exact_profile,exact_dense_generator_arithmetic,128,127,256,160,160,96,1,95,1.6,gf8,gf8,false,false,0,4158,4191,4191,33,1,0,1,0,0,16764,0.462001909
leopard2-c0-v2,systematic_encode,per_payload_byte,127,33,low_v1,subproduct_tree_exact,new_exact_profile,asymptotic_generic_polynomial_proxy,128,127,256,160,160,96,1,95,1.6,gf8,gf8,false,false,30720,30720,30720,61440,30720,640,8,24,0,0,184352,0.04201202
leopard2-c0-v2,systematic_encode,per_payload_byte,127,63,legacy_high_v1,padded_dyadic_parent,parent_preserving,exact_structural_radix2_dag,64,64,256,256,190,66,65,1,1.347368421,gf8,gf8,false,false,576,1216,576,1534,1471,128,0,18,254,1,5373,1.0
leopard2-c0-v2,systematic_encode,per_payload_byte,127,63,legacy_high_v1,prefix_pruned_parent,parent_preserving,exact_structural_radix2_dag,64,64,256,256,190,66,65,1,1.347368421,gf8,gf8,false,false,576,1216,576,1534,1470,128,1,18,254,0,5376,0.999441964
leopard2-c0-v2,systematic_encode,per_payload_byte,127,63,legacy_high_v1,dependency_pruned_parent,parent_preserving,exact_structural_radix2_dag,64,64,256,256,190,66,65,1,1.347368421,gf8,gf8,false,false,576,1216,576,1534,1470,128,2,18,254,0,5380,0.998698885
leopard2-c0-v2,systematic_encode,per_payload_byte,127,63,legacy_high_v1,recursive_truncated_parent,parent_preserving,exact_arithmetic_lower_bound_scratch,64,64,256,256,190,66,65,1,1.347368421,gf8,gf8,false,false,576,1216,576,1534,1470,64,12,18,254,0,5420,0.991328413
leopard2-c0-v2,systematic_encode,per_payload_byte,127,63,legacy_high_v1,binary_dyadic_exact,new_exact_profile,heuristic_optimistic_cross_block,64,63,256,190,190,66,65,1,1.347368421,gf8,gf8,false,false,516,2418,1776,4057,2671,63,20,80,253,0,12778,0.420488339
leopard2-c0-v2,systematic_encode,per_payload_byte,127,63,legacy_high_v1,full_block_tail_exact,new_exact_profile,heuristic_conservative_dense_join,64,63,256,190,190,66,65,1,1.347368421,gf8,gf8,false,false,320,8454,8132,16645,5111,63,8,28,253,0,46506,0.11553348
leopard2-c0-v2,systematic_encode,per_payload_byte,127,63,legacy_high_v1,direct_matrix_exact,new_exact_profile,exact_dense_generator_arithmetic,64,63,256,190,190,66,65,1,1.347368421,gf8,gf8,false,false,0,7938,8001,8001,63,1,0,1,0,0,32004,0.167885264
leopard2-c0-v2,systematic_encode,per_payload_byte,127,63,legacy_high_v1,subproduct_tree_exact,new_exact_profile,asymptotic_generic_polynomial_proxy,64,63,256,190,190,66,65,1,1.347368421,gf8,gf8,false,false,36480,36480,36480,72960,36480,760,8,24,0,0,218912,0.024544109
leopard2-c0-v2,systematic_encode,per_payload_byte,127,63,low_v1,padded_dyadic_parent,parent_preserving,exact_structural_radix2_dag,128,128,256,256,190,66,1,65,1.347368421,gf8,gf8,false,false,896,1792,896,2110,2111,256,0,14,318,1,7805,1.0
leopard2-c0-v2,systematic_encode,per_payload_byte,127,63,low_v1,prefix_pruned_parent,parent_preserving,exact_structural_radix2_dag,128,128,256,256,190,66,1,65,1.347368421,gf8,gf8,false,false,896,1792,896,2110,2110,256,1,14,318,0,7808,0.999615779
leopard2-c0-v2,systematic_encode,per_payload_byte,127,63,low_v1,dependency_pruned_parent,parent_preserving,exact_structural_radix2_dag,128,128,256,256,190,66,1,65,1.347368421,gf8,gf8,false,false,895,1790,895,2108,2108,256,2,14,318,0,7804,1.000128139
leopard2-c0-v2,systematic_encode,per_payload_byte,127,63,low_v1,recursive_truncated_parent,parent_preserving,exact_arithmetic_lower_bound_scratch,128,128,256,256,190,66,1,65,1.347368421,gf8,gf8,false,false,895,1790,895,2108,2108,128,14,14,318,0,7852,0.994014264
leopard2-c0-v2,systematic_encode,per_payload_byte,127,63,low_v1,binary_dyadic_exact,new_exact_profile,heuristic_optimistic_cross_block,128,127,256,190,190,66,1,65,1.347368421,gf8,gf8,false,false,642,2808,2166,4649,3125,127,12,54,317,0,14962,0.521654859
leopard2-c0-v2,systematic_encode,per_payload_byte,127,63,low_v1,full_block_tail_exact,new_exact_profile,heuristic_conservative_dense_join,128,127,256,190,190,66,1,65,1.347368421,gf8,gf8,false,false,384,16644,16386,32963,9275,127,4,16,317,0,91670,0.085142358
leopard2-c0-v2,systematic_encode,per_payload_byte,127,63,low_v1,direct_matrix_exact,new_exact_profile,exact_dense_generator_arithmetic,128,127,256,190,190,66,1,65,1.347368421,gf8,gf8,false,false,0,7938,8001,8001,63,1,0,1,0,0,32004,0.243875766
leopard2-c0-v2,systematic_encode,per_payload_byte,127,63,low_v1,subproduct_tree_exact,new_exact_profile,asymptotic_generic_polynomial_proxy,128,127,256,190,190,66,1,65,1.347368421,gf8,gf8,false,false,36480,36480,36480,72960,36480,760,8,24,0,0,218912,0.035653596
leopard2-c0-v2,systematic_encode,per_payload_byte,127,65,legacy_high_v1,padded_dyadic_parent,parent_preserving,exact_structural_radix2_dag,128,128,256,256,192,64,1,63,1.333333333,gf8,gf8,false,false,896,1792,896,2112,2113,256,0,14,320,1,7809,1.0
leopard2-c0-v2,systematic_encode,per_payload_byte,127,65,legacy_high_v1,prefix_pruned_parent,parent_preserving,exact_structural_radix2_dag,128,128,256,256,192,64,1,63,1.333333333,gf8,gf8,false,false,896,1792,896,2112,2112,256,1,14,320,0,7812,0.999615975
leopard2-c0-v2,systematic_encode,per_payload_byte,127,65,legacy_high_v1,dependency_pruned_parent,parent_preserving,exact_structural_radix2_dag,128,128,256,256,192,64,1,63,1.333333333,gf8,gf8,false,false,896,1792,896,2112,2112,256,2,14,320,0,7816,0.999104401
leopard2-c0-v2,systematic_encode,per_payload_byte,127,65,legacy_high_v1,recursive_truncated_parent,parent_preserving,exact_arithmetic_lower_bound_scratch,128,128,256,256,192,64,1,63,1.333333333,gf8,gf8,false,false,896,1792,896,2112,2112,128,14,14,320,0,7864,0.993006104
leopard2-c0-v2,systematic_encode,per_payload_byte,127,65,legacy_high_v1,binary_dyadic_exact,new_exact_profile,heuristic_optimistic_cross_block,128,65,256,192,192,64,1,63,1.333333333,gf8,gf8,false,false,576,1412,771,1929,1669,65,3,21,257,0,6564,1.189670932
leopard2-c0-v2,systematic_encode,per_payload_byte,127,65,legacy_high_v1,full_block_tail_exact,new_exact_profile,heuristic_conservative_dense_join,128,65,256,192,192,64,1,63,1.333333333,gf8,gf8,false,false,576,1409,771,1926,1669,65,6,24,257,0,6570,1.188584475
leopard2-c0-v2,systematic_encode,per_payload_byte,127,65,legacy_high_v1,direct_matrix_exact,new_exact_profile,exact_dense_generator_arithmetic,128,65,256,192,192,64,1,63,1.333333333,gf8,gf8,false,false,0,8190,8255,8255,65,1,0,1,0,0,33020,0.236493035
leopard2-c0-v2,systematic_encode,per_payload_byte,127,65,legacy_high_v1,subproduct_tree_exact,new_exact_profile,asymptotic_generic_polynomial_proxy,128,65,256,192,192,64,1,63,1.333333333,gf8,gf8,false,false,36864,36864,36864,73728,36864,768,8,24,0,0,221216,0.03530034
leopard2-c0-v2,systematic_encode,per_payload_byte,127,65,low_v1,padded_dyadic_parent,parent_preserving,exact_structural_radix2_dag,128,128,256,256,192,64,1,63,1.333333333,gf8,gf8,false,false,896,1792,896,2112,2113,256,0,14,320,1,7809,1.0
leopard2-c0-v2,systematic_encode,per_payload_byte,127,65,low_v1,prefix_pruned_parent,parent_preserving,exact_structural_radix2_dag,128,128,256,256,192,64,1,63,1.333333333,gf8,gf8,false,false,896,1792,896,2112,2112,256,1,14,320,0,7812,0.999615975
leopard2-c0-v2,systematic_encode,per_payload_byte,127,65,low_v1,dependency_pruned_parent,parent_preserving,exact_structural_radix2_dag,128,128,256,256,192,64,1,63,1.333333333,gf8,gf8,false,false,896,1792,896,2112,2112,256,2,14,320,0,7816,0.999104401
leopard2-c0-v2,systematic_encode,per_payload_byte,127,65,low_v1,recursive_truncated_parent,parent_preserving,exact_arithmetic_lower_bound_scratch,128,128,256,256,192,64,1,63,1.333333333,gf8,gf8,false,false,896,1792,896,2112,2112,128,14,14,320,0,7864,0.993006104
leopard2-c0-v2,systematic_encode,per_payload_byte,127,65,low_v1,binary_dyadic_exact,new_exact_profile,heuristic_optimistic_cross_block,128,127,256,192,192,64,1,63,1.333333333,gf8,gf8,false,false,642,2808,2166,4651,3127,127,12,54,319,0,14966,0.521782707
leopard2-c0-v2,systematic_encode,per_payload_byte,127,65,low_v1,full_block_tail_exact,new_exact_profile,heuristic_conservative_dense_join,128,127,256,192,192,64,1,63,1.333333333,gf8,gf8,false,false,384,16644,16386,32965,9277,127,4,16,319,0,91674,0.085182276
leopard2-c0-v2,systematic_encode,per_payload_byte,127,65,low_v1,direct_matrix_exact,new_exact_profile,exact_dense_generator_arithmetic,128,127,256,192,192,64,1,63,1.333333333,gf8,gf8,false,false,0,8190,8255,8255,65,1,0,1,0,0,33020,0.236493035
leopard2-c0-v2,systematic_encode,per_payload_byte,127,65,low_v1,subproduct_tree_exact,new_exact_profile,asymptotic_generic_polynomial_proxy,128,127,256,192,192,64,1,63,1.333333333,gf8,gf8,false,false,36864,36864,36864,73728,36864,768,8,24,0,0,221216,0.03530034
leopard2-c0-v2,systematic_encode,per_payload_byte,127,127,legacy_high_v1,padded_dyadic_parent,parent_preserving,exact_structural_radix2_dag,128,128,256,256,254,2,1,1,1.007874016,gf8,gf8,false,false,896,1792,896,2174,2175,256,0,14,382,1,7933,1.0
leopard2-c0-v2,systematic_encode,per_payload_byte,127,127,legacy_high_v1,prefix_pruned_parent,parent_preserving,exact_structural_radix2_dag,128,128,256,256,254,2,1,1,1.007874016,gf8,gf8,false,false,896,1792,896,2174,2174,256,1,14,382,0,7936,0.999621976
leopard2-c0-v2,systematic_encode,per_payload_byte,127,127,legacy_high_v1,dependency_pruned_parent,parent_preserving,exact_structural_radix2_dag,128,128,256,256,254,2,1,1,1.007874016,gf8,gf8,false,false,896,1792,896,2174,2174,256,2,14,382,0,7940,0.999118388
leopard2-c0-v2,systematic_encode,per_payload_byte,127,127,legacy_high_v1,recursive_truncated_parent,parent_preserving,exact_arithmetic_lower_bound_scratch,128,128,256,256,254,2,1,1,1.007874016,gf8,gf8,false,false,896,1792,896,2174,2174,128,14,14,382,0,7988,0.993114672
leopard2-c0-v2,systematic_encode,per_payload_byte,127,127,legacy_high_v1,binary_dyadic_exact,new_exact_profile,heuristic_optimistic_cross_block,128,127,256,254,254,2,1,1,1.007874016,gf8,gf8,false,false,642,2808,2166,4713,3189,127,12,54,381,0,15090,0.525712392
leopard2-c0-v2,systematic_encode,per_payload_byte,127,127,legacy_high_v1,full_block_tail_exact,new_exact_profile,heuristic_conservative_dense_join,128,127,256,254,254,2,1,1,1.007874016,gf8,gf8,false,false,384,16644,16386,33027,9339,127,4,16,381,0,91798,0.086418005
leopard2-c0-v2,systematic_encode,per_payload_byte,127,127,legacy_high_v1,direct_matrix_exact,new_exact_profile,exact_dense_generator_arithmetic,128,127,256,254,254,2,1,1,1.007874016,gf8,gf8,false,false,0,16002,16129,16129,127,1,0,1,0,0,64516,0.122961746
leopard2-c0-v2,systematic_encode,per_payload_byte,127,127,legacy_high_v1,subproduct_tree_exact,new_exact_profile,asymptotic_generic_polynomial_proxy,128,127,256,254,254,2,1,1,1.007874016,gf8,gf8,false,false,48768,48768,48768,97536,48768,1016,8,24,0,0,292640,0.027108393
leopard2-c0-v2,systematic_encode,per_payload_byte,127,127,low_v1,padded_dyadic_parent,parent_preserving,exact_structural_radix2_dag,128,128,256,256,254,2,1,1,1.007874016,gf8,gf8,false,false,896,1792,896,2174,2175,256,0,14,382,1,7933,1.0
